"arch","mean_off","s1","s2","s3","s4","e12","e13","e14","e23","e24","e34","r12","r23","r34","h12","h13","h14","h23","h24","h34","N","K","f0000","f0001","f0010","f0011","f0100","f0101","f0110","f0111","f1000","f1001","f1010","f1011","f1100","f1101","f1110","f1111","n_rep","p_anc","p_A1","p_B1","p_A2","p_B2","p_parA","p_parB","p_hybA1","p_hybB1","p_all_inc","tL_A1","tL_B1","tL_A2","tL_B2","t_dmi1","t_dmi2","t_anc","t_A1","t_B1","t_A2","t_B2","t_parA","t_parB","t_hybA1","t_hybB1","t_all_inc","t_res_given_hybA1","t_res_given_hybA2","t_both","p_alive","p_alive_anc","p_alive_A1","p_alive_B1","p_alive_A2","p_alive_B2","p_alive_parA","p_alive_parB","p_alive_hybA1","p_alive_hybB1","p_alive_all_inc","tL_alive_A1","tL_alive_B1","tL_alive_A2","tL_alive_B2","t_alive_dmi1","t_alive_dmi2","t_alive_both","NL_A1","NL_B1","NL_A2","NL_B2","NL_alive_A1","NL_alive_B1","NL_alive_A2","NL_alive_B2","N_dmi1","N_dmi2","N_alive_dmi1","N_alive_dmi2","N_both","N_alive_both","N_min_alive"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4800","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","1000","56","944","0","0","0","0","0","0","0","0","18.199","-1","-1","-1","16.625","18.2923728813559","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","176","0","176","0","0","0","0","0","0","0","0","18.9602272727273","-1","-1","-1","-1","-1","-1","18.762","2833.392","2833.392","2833.392","31.0340909090909","2829.44318181818","2829.44318181818","2829.44318181818","18.762","2833.392","31.0340909090909","2829.44318181818","2833.392","2829.44318181818","16.7215909090909"
NA,"1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4800","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","1000","58","942","0","0","0","0","0","0","0","0","16.742","-1","-1","-1","15.6379310344828","16.8099787685775","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","185","0","185","0","0","0","0","0","0","0","0","16.8864864864865","-1","-1","-1","-1","-1","-1","18.908","2713.832","2713.832","2713.832","30.0486486486486","2719.07027027027","2719.07027027027","2719.07027027027","18.908","2713.832","30.0486486486486","2719.07027027027","2713.832","2719.07027027027","16.2"
NA,"1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4800","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","1000","59","941","0","0","0","0","0","0","0","0","16.24","-1","-1","-1","15.7966101694915","16.2678002125398","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","186","0","186","0","0","0","0","0","0","0","0","16.5537634408602","-1","-1","-1","-1","-1","-1","18.286","2640.25","2640.25","2640.25","28.3924731182796","2640.28494623656","2640.28494623656","2640.28494623656","18.286","2640.25","28.3924731182796","2640.28494623656","2640.25","2640.28494623656","15.241935483871"
NA,"1.005966","-0.292858","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4800","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","1000","48","952","0","0","0","0","0","0","0","0","16.079","-1","-1","-1","15.5","16.1081932773109","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","193","0","193","0","0","0","0","0","0","0","0","16.3626943005181","-1","-1","-1","-1","-1","-1","18.473","2614.876","2614.876","2614.876","27.3626943005181","2612.74611398964","2612.74611398964","2612.74611398964","18.473","2614.876","27.3626943005181","2612.74611398964","2614.876","2612.74611398964","15.2435233160622"
NA,"1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","83","917","0","0","0","0","0","0","0","0","103.079","-1","-1","-1","88.433734939759","104.404580152672","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","464","0","464","0","0","0","0","0","0","0","0","108.799568965517","-1","-1","-1","-1","-1","-1","85.086","4589.917","4589.917","4589.917","143.064655172414","4591.17887931035","4591.17887931035","4591.17887931035","85.086","4589.917","143.064655172414","4591.17887931035","4589.917","4591.17887931035","69.7198275862069"
NA,"1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","47","953","0","0","0","0","0","0","0","0","56.159","-1","-1","-1","56.1489361702128","56.1594963273872","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","409","0","409","0","0","0","0","0","0","0","0","57.8777506112469","-1","-1","-1","-1","-1","-1","58.819","4197.436","4197.436","4197.436","92.9706601466993","4198.87775061125","4198.87775061125","4198.87775061125","58.819","4197.436","92.9706601466993","4198.87775061125","4197.436","4198.87775061125","48.5452322738386"
NA,"1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","17","983","0","0","0","0","0","0","0","0","39.606","-1","-1","-1","34.8235294117647","39.6887080366226","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","409","0","409","0","0","0","0","0","0","0","0","40.6650366748166","-1","-1","-1","-1","-1","-1","57.334","3853.025","3853.025","3853.025","81.0757946210269","3857.78973105134","3857.78973105134","3857.78973105134","57.334","3853.025","81.0757946210269","3857.78973105134","3853.025","3857.78973105134","44.3251833740831"
NA,"1.005966","-0.175379","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","10","990","0","0","0","0","0","0","0","0","30.722","-1","-1","-1","30.5","30.7242424242424","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","442","0","442","0","0","0","0","0","0","0","0","30.9751131221719","-1","-1","-1","-1","-1","-1","55.866","3548.207","3548.207","3548.207","74.1108597285068","3551.39592760181","3551.39592760181","3551.39592760181","55.866","3548.207","74.1108597285068","3551.39592760181","3548.207","3551.39592760181","43.7873303167421"
NA,"1.005966","-0.209431","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","6","994","0","0","0","0","0","0","0","0","25.69","-1","-1","-1","27.5","25.6790744466801","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","460","0","460","0","0","0","0","0","0","0","0","25.8304347826087","-1","-1","-1","-1","-1","-1","58.788","3293.292","3293.292","3293.292","75.7847826086957","3288.80652173913","3288.80652173913","3288.80652173913","58.788","3293.292","75.7847826086957","3288.80652173913","3293.292","3288.80652173913","41.0347826086957"
NA,"1.005966","-0.238423","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","1","999","0","0","0","0","0","0","0","0","22.336","-1","-1","-1","34","22.3243243243243","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","481","0","481","0","0","0","0","0","0","0","0","22.4989604989605","-1","-1","-1","-1","-1","-1","62.059","3087.746","3087.746","3087.746","74.993762993763","3087.41372141372","3087.41372141372","3087.41372141372","62.059","3087.746","74.993762993763","3087.41372141372","3087.746","3087.41372141372","44.1455301455301"
NA,"1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","1","999","0","0","0","0","0","0","0","0","20.155","-1","-1","-1","15","20.1601601601602","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","491","0","491","0","0","0","0","0","0","0","0","20.1283095723014","-1","-1","-1","-1","-1","-1","64.053","2924.467","2924.467","2924.467","77.0183299389002","2925.48472505092","2925.48472505092","2925.48472505092","64.053","2924.467","77.0183299389002","2925.48472505092","2924.467","2925.48472505092","43.7291242362525"
NA,"1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","1","999","0","0","0","0","0","0","0","0","19.034","-1","-1","-1","20","19.033033033033","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","516","0","516","0","0","0","0","0","0","0","0","19.0717054263566","-1","-1","-1","-1","-1","-1","66.519","2808.891","2808.891","2808.891","78.1569767441861","2807.73062015504","2807.73062015504","2807.73062015504","66.519","2808.891","78.1569767441861","2807.73062015504","2808.891","2807.73062015504","45.1744186046512"
NA,"1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","18.029","-1","-1","-1","NaN","18.029","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","518","0","518","0","0","0","0","0","0","0","0","18.0366795366795","-1","-1","-1","-1","-1","-1","66.992","2738.444","2738.444","2738.444","76.0482625482625","2741.22007722008","2741.22007722008","2741.22007722008","66.992","2738.444","76.0482625482625","2741.22007722008","2738.444","2741.22007722008","45.4362934362934"
NA,"1.005966","-0.292858","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4600","0","0","0","0","0","0","0","400","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","18.109","-1","-1","-1","NaN","18.109","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","540","0","540","0","0","0","0","0","0","0","0","18.0833333333333","-1","-1","-1","-1","-1","-1","70.324","2720.244","2720.244","2720.244","81.6240740740741","2720.46296296296","2720.46296296296","2720.46296296296","70.324","2720.244","81.6240740740741","2720.46296296296","2720.244","2720.46296296296","48.9092592592593"
NA,"1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","21","979","0","0","0","0","0","0","0","0","111.983","-1","-1","-1","107.52380952381","112.078651685393","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","722","0","722","0","0","0","0","0","0","0","0","114.019390581717","-1","-1","-1","-1","-1","-1","189.405","4615.632","4615.632","4615.632","237.648199445983","4615.05540166205","4615.05540166205","4615.05540166205","189.405","4615.632","237.648199445983","4615.05540166205","4615.632","4615.05540166205","126.898891966759"
NA,"1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","4","996","0","0","0","0","0","0","0","0","60.341","-1","-1","-1","68.25","60.3092369477912","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","696","0","696","0","0","0","0","0","0","0","0","60.7945402298851","-1","-1","-1","-1","-1","-1","142.382","4239.313","4239.313","4239.313","171.028735632184","4241.71982758621","4241.71982758621","4241.71982758621","142.382","4239.313","171.028735632184","4241.71982758621","4239.313","4241.71982758621","100.287356321839"
NA,"1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","42.237","-1","-1","-1","NaN","42.237","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","699","0","699","0","0","0","0","0","0","0","0","42.4048640915594","-1","-1","-1","-1","-1","-1","132.266","3904.022","3904.022","3904.022","150.689556509299","3905.23605150215","3905.23605150215","3905.23605150215","132.266","3904.022","150.689556509299","3905.23605150215","3904.022","3905.23605150215","92.9785407725322"
NA,"1.005966","-0.175379","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","32.913","-1","-1","-1","NaN","32.913","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","731","0","731","0","0","0","0","0","0","0","0","33.077975376197","-1","-1","-1","-1","-1","-1","137.289","3624.99","3624.99","3624.99","150.857729138167","3623.74418604651","3623.74418604651","3623.74418604651","137.289","3624.99","150.857729138167","3623.74418604651","3624.99","3623.74418604651","91.9658002735978"
NA,"1.005966","-0.209431","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","27.417","-1","-1","-1","NaN","27.417","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","760","0","760","0","0","0","0","0","0","0","0","27.5276315789474","-1","-1","-1","-1","-1","-1","142.502","3376.035","3376.035","3376.035","152.95","3376.74868421053","3376.74868421053","3376.74868421053","142.502","3376.035","152.95","3376.74868421053","3376.035","3376.74868421053","97.0578947368421"
NA,"1.005966","-0.238423","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","23.453","-1","-1","-1","NaN","23.453","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","781","0","781","0","0","0","0","0","0","0","0","23.4903969270166","-1","-1","-1","-1","-1","-1","147.072","3183.237","3183.237","3183.237","158.475032010243","3185.22791293214","3185.22791293214","3185.22791293214","147.072","3183.237","158.475032010243","3185.22791293214","3183.237","3185.22791293214","103.399487836108"
NA,"1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","21.657","-1","-1","-1","NaN","21.657","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","817","0","817","0","0","0","0","0","0","0","0","21.7307221542228","-1","-1","-1","-1","-1","-1","153.429","3027.807","3027.807","3027.807","161.35006119951","3028.12851897185","3028.12851897185","3028.12851897185","153.429","3027.807","161.35006119951","3028.12851897185","3027.807","3028.12851897185","107.883720930233"
NA,"1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","19.845","-1","-1","-1","NaN","19.845","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","818","0","818","0","0","0","0","0","0","0","0","19.8484107579462","-1","-1","-1","-1","-1","-1","155.722","2917.362","2917.362","2917.362","162.754278728606","2918.75183374083","2918.75183374083","2918.75183374083","155.722","2917.362","162.754278728606","2918.75183374083","2917.362","2918.75183374083","105.100244498777"
NA,"1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","19.098","-1","-1","-1","NaN","19.098","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","791","0","791","0","0","0","0","0","0","0","0","19.0733249051833","-1","-1","-1","-1","-1","-1","156.374","2848.071","2848.071","2848.071","165.604298356511","2848.39696586599","2848.39696586599","2848.39696586599","156.374","2848.071","165.604298356511","2848.39696586599","2848.071","2848.39696586599","107.653603034134"
NA,"1.005966","-0.292858","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4375","0","0","0","0","0","0","0","625","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","19.003","-1","-1","-1","NaN","19.003","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","823","0","823","0","0","0","0","0","0","0","0","19.0947752126367","-1","-1","-1","-1","-1","-1","157.618","2829.828","2829.828","2829.828","163.399756986634","2830.70838396112","2830.70838396112","2830.70838396112","157.618","2829.828","163.399756986634","2830.70838396112","2829.828","2830.70838396112","108.130012150668"
NA,"1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","3","997","0","0","0","0","0","0","0","0","120.486","-1","-1","-1","158","120.373119358074","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","887","0","887","0","0","0","0","0","0","0","0","121.581736189402","-1","-1","-1","-1","-1","-1","365.845","4636.713","4636.713","4636.713","399.147688838782","4637.60090191657","4637.60090191657","4637.60090191657","365.845","4636.713","399.147688838782","4637.60090191657","4636.713","4637.60090191657","235.532130777903"
NA,"1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","1","999","0","0","0","0","0","0","0","0","63.788","-1","-1","-1","87","63.7647647647648","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","897","0","897","0","0","0","0","0","0","0","0","64.0234113712375","-1","-1","-1","-1","-1","-1","277.033","4283.891","4283.891","4283.891","291.984392419175","4284.38127090301","4284.38127090301","4284.38127090301","277.033","4283.891","291.984392419175","4284.38127090301","4283.891","4284.38127090301","192.559643255295"
NA,"1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","44.089","-1","-1","-1","NaN","44.089","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","926","0","926","0","0","0","0","0","0","0","0","44.0745140388769","-1","-1","-1","-1","-1","-1","255.897","3972.848","3972.848","3972.848","264.92656587473","3973.08531317495","3973.08531317495","3973.08531317495","255.897","3972.848","264.92656587473","3973.08531317495","3972.848","3973.08531317495","182.289416846652"
NA,"1.005966","-0.175379","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","34.253","-1","-1","-1","NaN","34.253","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","916","0","916","0","0","0","0","0","0","0","0","34.1779475982533","-1","-1","-1","-1","-1","-1","261.105","3704.563","3704.563","3704.563","269.53056768559","3704.40174672489","3704.40174672489","3704.40174672489","261.105","3704.563","269.53056768559","3704.40174672489","3704.563","3704.40174672489","186.165938864629"
NA,"1.005966","-0.209431","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","28.348","-1","-1","-1","NaN","28.348","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","941","0","941","0","0","0","0","0","0","0","0","28.3198724760893","-1","-1","-1","-1","-1","-1","268.347","3472.418","3472.418","3472.418","273.012752391073","3472.53241232731","3472.53241232731","3472.53241232731","268.347","3472.418","273.012752391073","3472.53241232731","3472.418","3472.53241232731","194.226354941552"
NA,"1.005966","-0.238423","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","24.505","-1","-1","-1","NaN","24.505","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","937","0","937","0","0","0","0","0","0","0","0","24.5250800426894","-1","-1","-1","-1","-1","-1","277.267","3287.416","3287.416","3287.416","281.559231590181","3287.37886872999","3287.37886872999","3287.37886872999","277.267","3287.416","281.559231590181","3287.37886872999","3287.416","3287.37886872999","201.876200640342"
NA,"1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","22.471","-1","-1","-1","NaN","22.471","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","956","0","956","0","0","0","0","0","0","0","0","22.4665271966527","-1","-1","-1","-1","-1","-1","285.362","3141.219","3141.219","3141.219","288.666317991632","3141.4550209205","3141.4550209205","3141.4550209205","285.362","3141.219","288.666317991632","3141.4550209205","3141.219","3141.4550209205","210.870292887029"
NA,"1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","20.717","-1","-1","-1","NaN","20.717","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","948","0","948","0","0","0","0","0","0","0","0","20.6698312236287","-1","-1","-1","-1","-1","-1","289.488","3041.227","3041.227","3041.227","293.70253164557","3041.19725738397","3041.19725738397","3041.19725738397","289.488","3041.227","293.70253164557","3041.19725738397","3041.227","3041.19725738397","216.713080168776"
NA,"1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","19.874","-1","-1","-1","NaN","19.874","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","956","0","956","0","0","0","0","0","0","0","0","19.8797071129707","-1","-1","-1","-1","-1","-1","298.495","2976.832","2976.832","2976.832","301.370292887029","2976.23221757322","2976.23221757322","2976.23221757322","298.495","2976.832","301.370292887029","2976.23221757322","2976.832","2976.23221757322","220.769874476987"
NA,"1.005966","-0.292858","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4125","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","19.56","-1","-1","-1","NaN","19.56","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","959","0","959","0","0","0","0","0","0","0","0","19.5620437956204","-1","-1","-1","-1","-1","-1","298.53","2957.863","2957.863","2957.863","300.99582898853","2958.10114702815","2958.10114702815","2958.10114702815","298.53","2957.863","300.99582898853","2958.10114702815","2957.863","2958.10114702815","223.96558915537"
NA,"1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","3750","0","0","0","0","0","0","0","1250","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","127.451","-1","-1","-1","NaN","127.451","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","993","0","993","0","0","0","0","0","0","0","0","127.453172205438","-1","-1","-1","-1","-1","-1","734.858","4667.516","4667.516","4667.516","738.874118831823","4667.4612286002","4667.4612286002","4667.4612286002","734.858","4667.516","738.874118831823","4667.4612286002","4667.516","4667.4612286002","470.880161127895"
NA,"1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","3750","0","0","0","0","0","0","0","1250","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","66.652","-1","-1","-1","NaN","66.652","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","993","0","993","0","0","0","0","0","0","0","0","66.6908358509567","-1","-1","-1","-1","-1","-1","565.546","4349.991","4349.991","4349.991","567.164149043303","4350.25176233635","4350.25176233635","4350.25176233635","565.546","4349.991","567.164149043303","4350.25176233635","4349.991","4350.25176233635","412.791540785499"
NA,"1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","3750","0","0","0","0","0","0","0","1250","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","45.459","-1","-1","-1","NaN","45.459","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","993","0","993","0","0","0","0","0","0","0","0","45.4793554884189","-1","-1","-1","-1","-1","-1","517.149","4069.657","4069.657","4069.657","518.86807653575","4069.80463242699","4069.80463242699","4069.80463242699","517.149","4069.657","518.86807653575","4069.80463242699","4069.657","4069.80463242699","395.064451158107"
